40,ข้อมูลข่าวสารที่เกี่ยวข้องกับงานในหน้าที่ได้แก่สิ่งใดบ้าง ,1เรื่องของฝ่ายตรงข้าม,2เรื่องของพื้นที่ปฏิบัติการ,3เรื่องของฝ่ายที่เป็นกลาง,4เรื่องของการต่อต้านข่าวกรอง,3
41,วิธีการหาข่าวไม่สามารถแสวงหาได้จาก “แหล่งข่าว” ใด,1แหล่งข่าวเปิด,2แหล่งข่าวเปิด,3แหล่งข่าวกึงปิด,4แหล่งข่าวกึ่งเปิด,4
42,แหล่งข่าวปิด คืออะไร ,1การหาข่าวโดยการปฏิบัติการลับที่ฝ่ายตรงข้ามไม่รู้ตัว,2การหาข่าวโดยปกปิดข้อมูลฝ่ายตรงข้าม,3การหาข่าวด้วยการแสวงหาทางสื่อสิ่งพิมพ์,4การหาข่าวด้วยการหาจากเอกสารที่ไม่เผยแพร่ต่อสาธารณชน,1
43,แหล่งข่าวกึ่งปิด คืออะไร,1การหาข่าวโดยการปฏิบัติการลับที่ฝ่ายตรงข้ามไม่รู้ตัว,2การหาข่าวโดยปกปิดข้อมูลฝ่ายตรงข้าม,3การหาข่าวด้วยการแสวงหาทางสื่อสิ่งพิมพ์,4การหาข่าวด้วยการหาจากเอกสารที่ไม่เผยแพร่ต่อสาธารณชน,4
44,แหล่งข่าวเปิด คืออะไร,1การหาข่าวโดยการปฏิบัติการลับที่ฝ่ายตรงข้ามไม่รู้ตัว,2การหาข่าวโดยปกปิดข้อมูลฝ่ายตรงข้าม,3รวบรวมจากต้นเรื่องข่าวที่ไม่ได้ปิดบังซ่อนเร้น,4การหาข่าวด้วยการหาจากเอกสารที่ไม่เผยแพร่ต่อสาธารณชน,3
45,ข้อใดไม่ได้อยู่ในวงรอบข่าวกรอง,1Requirement, 2Coordination,3Processing,4Analysis,2
46,กระบวนการผลิตข่าวกรองรูปแบบเดิมนั้นถือว่าข่าวจากแหล่งเปิด (Open Sources)อยู่ในขั้นตอนใด,1การรวบรวม,2การวิเคราะห์,3การสังเคราะห์ข่าวสารใหม่,4การประมวลข่าวสาร,1
47,การรวบรวมข่าวสารแบบปฐมภูมิ หรือที่นิยมเรียกโดยทั่วไปในปัจจุบันว่าอะไร,1การบริหารข้อมูลข่าวสาร,2การปฏิบัติการข่าว,3การจัดการเอกสาร,4การส่งข่าวธุรการ,2
48,การรวบรวมข่าวสารแบบทุติยภูมิ หรือปัจจุบันเรียกว่าอะไร,1การรวบรวมข่าวสารทางธุรการ,2การปฏิบัติการข่าว,3การจัดการเอกสาร,4การส่งข่าวธุรการ,1
49,ข้อใดไม่ใช่หลักเกณฑ์ในการใช้และการกระจายข่าวสารและข่าวกรอง,1Timely,2Proper,3Timelines,4Security,3
50,ข้อใดไม่ใช่หลักในการรักษาความปลอดภัยข้อมูลข่าวสาร,1การรักษาความปลอดภัยทางกายภาพ (Physical Security),2การรักษาความปลอดภัยทางคอมพิวเตอร์ (Computer Security),3การรักษาความปลอดภัยทางเอกสาร (Documentary Security) ,4การกำหนดระเบียบ กฎเกณฑ์ (Rule and Regulation),3
51,EEI ในทางการข่าวคืออะไร,1Essential Element of Information,2Essential Element of Intelligence,3Essential Element of Indicater,4Essential Element of Interaction,1
52,เราสามารถดำเนินกรรมวิธีต่อข่าวสารให้เป็นข่าวกรองได้อย่างไร,1บันทึก จัดระเบียบ ประเมินค่า ตีความ,2บันทึก เรียบเรียง ตีความ สร้างข่าว,3จัดระเบียบ ทำรายงาน ประเมินเอกสาร ตีความ,4จัดระเบียบ ประเมินค่า ตีความ สร้างข่าว,1
53,การใช้และการกระจายข่าวสารและข่าวกรอง มีความมุ่งหมายหลักเพื่อสิ่งใด,1ผู้บังคับบัญชานำไปใช้ประกอบกำลัง,2ผู้บังคับบัญชานำไปใช้ประกอบ การตกลงใจ อย่างเชื่อมั่น,3ผู้ใต้บังคับบัญชานำไปใช้ประกอบกำลัง,4ผู้เกี่ยวข้องนอกหน่วยนำไปใช้งาน,2
54,การวางแผนรวบรวมข่าว ให้กระทำเมื่อใด ,1กระทำทันทีที่ได้รับมอบหมายให้เข้าไปปฏิบัติการ,2กระทำเมื่อได้รับคำสั่งเท่านั้น,3กระทำก่อนการสั่งการของผู้บังคับบัญชา,4กระทำหลังเหตุการณ์สงบ,1
55,เจ้าหน้าที่การข่าวจะต้องหาข้อมูลพื้นฐานของพื้นที่ปฏิบัติการ ซึ่งปัจจุบันเราใช้คำว่าอะไร,1ข้อมูลพรรคการเมือง,2ข้อมูลท้องถิ่น,3ข้อมูลทั่วไป,4ข้อมูลลับเฉพาะพื้นที่,2
56,ข้อมูลท้องถิ่นของแต่ละหน่วยมักจะไม่เหมือนกันทั้งนี้ขึ้นอยู่กับสิ่งใด,1ภารกิจหน่วยนอก,2ภารกิจหลักของหน่วย,3ภารกิจรองของหน่วยเหนือ,4ภารกิจเฉพาะของหน่วยล่าง,2
57,ปัญหาของฝ่ายอำนวยการข่าว ที่พบบ่อยคือ เมื่อส่งคำถามไปยังหน่วยรวบรวมข้อมูลข่าวสารคืออะไร,1ได้ข้อมูลข่าวสารไม่ครบถ้วน,2ตอบกลับคนละเรื่องกับที่ถาม,3ส่งไปยังหน่วยล่างที่ไม่ใช่เจ้าของเรื่อง,4ผิดทุกข้อ,1
58,รายละเอียดที่ถูกกำหนดขึ้นและต้องการให้ผู้รวบรวมข้อมูลข่าวสารตอบสนองคือสิ่งใด,1คำสั่ง- คำขอ,2คำให้การ,3คำร้องขอ,4ข้อบังคับ,1
59,ข้อใดไม่ใช่วิธีการส่งหัวข้อข่าวสารสำคัญหรือคำสั่ง – คำขอ,1ด้วยวาจา,2ลายลักษณ์อักษร,3ในผนวกข่าวกรอง,4ใบปะหน้าเอกสาร,4
60,การข่าวสามารถนำมาใช้ในงานของศูนย์ปฏิบัติการ (ศปก....)ได้อย่างไร,1รวบรวมข้อมูลข่าวสารสถานการณ์,2การจัดทำรายงานข่าวประจำวัน,3การจัดทำรายงานข่าวประจำเดือน,4ถูกทุกข้อ,4
