11,อาคาร บ้านพัก สนามเด็กเล่น สนามกีฬา สนามบิน ถนน สิ่งต่างๆ  เหล่านี้ ตามระเบียบสำนักนายกรัฐมนตรีว่าด้วยการพัสดุ พ.ศ. 2535  และที่แก้ไขเพิ่มเติม หมายถึง พัสดุประเภทอะไร ,1วัสดุ,2ครุภัณฑ์,3การจ้างทำของ,4ที่ดินและสิ่งก่อสร้าง,4
12,ผู้มีอำนาจในการจัดหาพัสดุ คือ ใคร,1หัวหน้าส่วนราชการ,2ประธานกรรมการพิจารณาผล,3เจ้าหน้าที่พัสดุ,4ข้าราชการระดับ 3,1
13,ผบ.ตร. มีอำนาจสั่งซื้อสั่งจ้าง เทียบเท่าอำนาจใด,1อธิบดี,2รัฐมนตรี,3ปลัดกระทรวง,4ไม่มีข้อใดถูก,3
14, ใคร คือ ผู้มีหน้าที่จัดหาพัสดุ ,1เจ้าหน้าที่พัสดุ,2คณะกรรมการต่าง ๆ ,3ผู้ควบคุมงาน,4ถูกทุกข้อ,4
15, คณะกรรมการรับและเปิดซอง เป็นคณะกรรมการในวิธีจัดหาใด ,1ตกลงราคา,2ประกวดราคา,3สอบราคา,4วิธีพิเศษ,2
16,คณะกรรมการเปิดซองสอบราคาและคณะกรรมการพิจารณาผลประกวดราคา ข้อห้ามมิให้แต่งตั้ง  คณะกรรมการซ้ำกันกับคณะใด ,1คณะกรรมการกำหนดราคากลาง,2คณะกรรมการตรวจรับพัสดุ,3คณะกรรมการกำหนดขอบเขตของงาน(TOR),4ไม่มีข้อใดถูก,2
17,ก่อนจัดซื้อจัดจ้างทุกวิธี เจ้าหน้าที่พัสดุจะต้องจัดทำสิ่งใดก่อนทุกครั้ง,1บันทึกรายงานขอซื้อ/จ้าง,2แต่งตั้งกรรมการคณะต่าง ๆ,3กำหนดวิธีการจัดซื้อ/จ้าง,4แต่งตั้งคณะกรรมการกำหนดคุณลักษณะเฉพาะ,1
18,หากท่านเป็นเจ้าหน้าที่พัสดุ ทำการจัดหาสิ่งของวงเงินไม่เกิน 1 แสนบาท ท่านจะเลือกจัดหาวิธีใด,1กรณีพิเศษ,2สอบราคา,3ตกลงราคา,4วิธีพิเศษ,3
19,เจ้าหน้าที่พัสดุ จะทำการจำหน่ายพัสดุต่อเมื่อพัสดุนั้นหมดความจำเป็นในการใช้งาน พัสดุนั้นสิ้นเปลืองใช้แล้วหมดสภาพไป หรือพัสดุนั้นซ่อมบำรุงแล้ว ไม่คุ้มค่า ขอทราบว่าการ มีกี่วิธี จำหน่ายพัสดุ,12 วิธี,23  วิธี,34  วิธี,45   วิธี,3
20,การแต่งตั้งคณะกรรมการตรวจสอบพัสดุประจำปี  จะต้องดำเนินการเมื่อใด ,1ก่อนสิ้นเดือนกันยายนของทุกปี,2กลางเดือนกันยายนของทุกปี,3วันทำการแรกของเดือนตุลาคมของทุกปี,4ต้นเดือนตุลาคมของทุกปี,1
21,การจัดหาสิ่งใด  ไม่ต้องจัดหา  ตามระเบียบฯ พัสดุ ,1การประกันภัยทุกชนิด,2การซ่อมยานพาหนะโดยเร่งด่วนขณะปฏิบัติหน้าที่,3การจ้างโดยวิธี Repeat Order,4การจัดหาอาหารเลี้ยงชุดควบคุมฝูงชน,1
22,การจัดหาวิธีใด ที่ไม่มีการขายเอกสารและมีการประกาศก่อนการยื่นซองไม่น้อยกว่า 10 วัน,1สอบราคา,2ประกวดราคา,3วิธีพิเศษ,4ไม่มีข้อใดถูก,1
23,คณะกรรมการพิจารณาผลประกวดราคา จะประกาศยกเลิกการประกวดราคาเมื่อใด,1ผู้เสนอราคาหลายรายแต่ถูกต้องรายเดียว,2ผู้เสนอราคารายเดียว,3ไม่มีผู้เสนอราคาหรือมีแต่ไม่ถูกต้องตามคุณลักษณะเฉพาะ (Specification)  ,4ถูกทุกข้อ,4
24,คณะรัฐมนตรีมีมติผ่อนผันให้ ส่วนราชการ ไม่ต้องประกวดราคาทางอิเล็กทรอนิกส์ (E - Auction)ก็ได้  ในวงเงินเท่าใด,11 - 2 ล้านบาท  ,22 – 5 ล้านบาท,32 – 3 ล้านบาท,42 -  10 ล้านบาท,2
25, ผู้เสนอราคาจากการประกวดราคาทางอิเล็กทรอนิกส์ (E - Auction) จะต้องเสนอราคาอย่างไร ,1สูงกว่าวงเงินเริ่มต้น,2เท่ากับวงเงินเริ่มต้น,3ต่ำกว่าวงเงินเริ่มต้น,4ไม่มีข้อใดถูก,3
26,ผู้เสนอความเห็นต่อหัวหน้าส่วนราชการ เพื่อแก้ไข เปลี่ยนแปลงสัญญาหรือข้อตกลง  การงด ลดค่าปรับ การขยายเวลาสัญญาหรือข้อตกลงคือใคร ,1คณะกรรมการตรวจรับ/ตรวจการจ้าง ,2คณะกรรมการ รับ – เปิดซองประกวดราคา,3เจ้าหน้าที่พัสดุฯ,4คณะกรรมการพิจารณาผล,1
27,การงด ลดค่าปรับ หรือการขยายเวลาตามสัญญาให้พิจารณาได้เฉพาะเหตุใด ,1เหตุสุดวิสัย,2เหตุเกิดจากความผิดและความบกพร่องของส่วนราชการ,3เหตุเกิดจากพฤติการณ์ที่คู่สัญญาไม่ต้องรับผิด,4ถูกทุกข้อ,4
28,การตรวจรับพัสดุเป็นชุด ถ้าขาดส่วนประกอบอย่างใดอย่างหนึ่งจะใช้การไม่ได้อย่างสมบูรณ์  ถือว่ายังไม่ได้ส่งมอบ ดังนั้น หน้าที่ของคณะกรรมการตรวจรับพัสดุ จะต้องรายงานให้หัวหน้าส่วนราชการทราบภายในกี่วันนับแต่ตรวจพบ ,13 วัน,23 วันทำการ,35  วัน,45 วันทำการ,2
29,การซื้อตามระเบียบสำนักนายกรัฐมนตรีว่าด้วยการพัสดุ พ.ศ. 2535 และที่แก้ไขเพิ่มเติมมีกี่วิธี,16 วิธี,25 วิธี,34 วิธี,43 วิธี,1
30," จะดำเนินการจัดซื้อวัสดุวงเงิน 120,000.- บาท ควรใช้วิธีใด ",1วิธีตกลงราคา,2วิธีสอบราคา,3วิธีประกวดราคา,4ไม่มีข้อใดถูก,4
31,ผู้มีอำนาจอนุมัติให้งด หรือลดค่าปรับ หรือการขยายเวลาทำการตามสัญญา คือใคร,1หัวหน้าส่วนราชการ,2ปลัดกระทรวง กรณีสำนักงานปลัดกระทรวง,3หัวหน้าส่วนราชการ ปลัดกระทรวง หรือรัฐมนตรีเจ้าสังกัด ทั้งนี้ ขึ้นอยู่กับอำนาจในการอนุมัติสั่งซื้อสั่งจ้างในครั้งนั้น,4ถูกทั้งคำตอบที่ 1 และ 2,4
32,ในการนัดประชุมตรวจรับพัสดุ ที่จะมีในวันรุ่งขึ้น ปรากฏว่าประธานกรรมการไปราชการต่างจังหวัด วิธีปฏิบัติที่อาจทำได้ คือ,1ในวันประชุมตรวจรับให้กรรมการในที่ประชุมเลือกประธานขึ้นมาเพื่อดำเนินการประชุมในการตรวจรับพัสดุต่อไป,2เสนอให้หัวหน้าส่วนราชการแต่งตั้งประธานกรรมการขึ้นแทนประธานกรรมการคนเดิม,3เลื่อนการประชุมหากมิใช่เรื่องด่วน,4กระทำได้ทั้ง คำตอบที่ 2 และ 3,4
33,ในคราวประชุมตรวจรับพัสดุครั้งหนึ่ง มีคณะกรรมการที่ได้รับการแต่งตั้งประกอบด้วยประธานและกรรมการอีก 4 คน รวมเป็น 5 คน ดังนั้น ในการประชุมแต่ละครั้งที่จะถือว่าประชุมครบองค์ประชุมจะต้องมีผู้มาประชุมดังนี้,1กรรมการมาพร้อมกันไม่น้อยกว่ากึ่งหนึ่งของจำนวนกรรมการทั้งหมด,2ประธานและกรรมการมาประชุมไม่น้อยกว่ากึ่งหนึ่ง,3ประธานและกรรมการมาประชุมไม่น้อยกว่าหนึ่งในสาม,4ประธานและกรรมการต้องมาประชุมโดยพร้อมเพรียงกันจึงจะถือว่าครบองค์ประชุม,2
34,หัวหน้าเจ้าหน้าที่พัสดุมีอำนาจสั่งซื้อสั่งจ้างได้ในกรณีใดบ้าง,1การซื้อหรือจ้างโดยวิธีตกลงราคา หัวหน้าเจ้าหน้าที่พัสดุจัดซื้อจัดจ้างได้ภายในวงเงินที่ได้รับความเห็นชอบจากหัวหน้าส่วนราชการตามข้อ 29,"2การซื้อหรือจ้างโดยวิธีกรณีพิเศษ ครั้งหนึ่งซึ่งมีราคาไม่เกิน 100,000 บาท ซึ่งได้รับความเห็นชอบจากหัวหน้าส่วนราชการตามข้อ 29","3การซื้อหรือจ้างโดยวิธีกรณีพิเศษ ครั้งหนึ่งซึ่งมีราคาไม่เกิน 10,000 บาท ซึ่งได้รับความเห็นชอบจากหัวหน้าส่วนราชการตามข้อ 29",4ถูกทั้งคำตอบที่ 1 และ 2,4
35,"การสั่งซื้อหรือสั่งจ้างครั้งหนึ่ง ซึ่งได้ดำเนินการโดยวิธีการประกวดราคาแล้วในวงเงิน 50,000,000 บาท  ผู้ที่มีอำนาจอนุมัติซื้อหรือจ้างในครั้งนี้ได้แก่",1รัฐมนตรีเจ้าสังกัด,2ปลัดกระทรวง,3หัวหน้าส่วนราชการ,4ถูกทุกข้อ,3
36,ระเบียบสำนักนายกรัฐมนตรีว่าด้วยการพัสดุ พ.ศ. 2535 และที่แก้ไขเพิ่มเติม เป็นระเบียบที่ใช้บังคับเกี่ยวกับการจัดซื้อจัดจ้างของหน่วยงาน,1กระทรวง ทบวง กรม,2จังหวัดต่างๆ ซึ่งเป็นราชการส่วนภูมิภาค,3หน่วยงานของรัฐที่ตั้งอยู่ในต่างประเทศ,4ถูกทุกข้อ,4
37,การซื้อหรือจ้างตามระเบียบสำนักนายกรัฐมนตรีว่าด้วยการพัสดุ พ.ศ. 2535 และที่แก้ไขเพิ่มเติม มีกี่วิธี,1  4  วิธี,25  วิธี,3     6  วิธี,47  วิธี,3
38,การซื้อหรือจ้างโดยวิธีประกวดราคาหมายถึง,"1การซื้อหรือจ้างครั้งหนึ่ง  ซึ่งมีราคาไม่เกิน 2,000,000 บาท","2การซื้อหรือจ้างครั้งหนึ่ง ซึ่งมีราคาเกิน 2,000,000 บาท","3การซื้อหรือจ้างครั้งหนึ่ง ซึ่งมีราคาตั้งแต่ 2,000,000 บาท ขึ้นไป","4  การซื้อหรือจ้างครั้งหนึ่ง ซึ่งมีราคาเกินกว่า 200,000 บาท",2
39,หลักประกันสัญญาชนิดใดที่ใช้เป็นหลักประกันตามระเบียบฯ มิได้,1เงินสด,2  เช็คที่ธนาคารเซ็นสั่งจ่าย ซึ่งเป็นเช็คที่ลงวันที่ที่ใช้ในเช็คนั้น ชำระต่อเจ้าหน้าที่หรือก่อนวันนั้นไม่เกิน 3 วันทำการ,3หนังสือค้ำประกันของธนาคารภายในประเทศ ตามตัวอย่างที่ กวพกำหนด,4  เช็คเงินสดของนิติบุคคลผู้เสนอราคาซึ่งธนาคารรับรองแล้ว,4
40,เหตุที่จะนำมาขยายเวลาทำการตามสัญญา หรืองด หรือลดค่าปรับได้นั้น มีอะไรบ้าง,1  เหตุเกิดจากความผิด หรือความบกพร่องของส่วนราชการ,2  เหตุสุดวิสัย,3    เหตุเกิดจากพฤติการณ์อันหนึ่งอันใดที่คู่สัญญาไม่ต้องรับผิดตามกฎหมาย,4ถูกทุกข้อ,4
41,คำว่า “พัสดุ” ตามความหมายของระเบียบสำนักนายกรัฐมนตรีว่าด้วยการพัสดุ พ.ศ. 2535 หมายถึง,1การซื้อ การจ้าง,2   การจัดทำเอง,3การเช่า,4ถูกทุกข้อ,4
42,ระเบียบสำนักนายกรัฐมนตรีว่าด้วยการพัสดุ พ.ศ. 2535  มีข้อบังคับเด็ดขาด มิให้แต่งตั้งบุคคลเดียวกันเป็นกรรมการสองคณะในการซื้อ/จ้างในครั้งเดียวกัน,1คณะกรรมการตรวจรับพัสดุ และคณะกรรมการพิจารณาผลการประกวดราคา,2  คณะกรรมการจัดซื้อโดยวิธีพิเศษ และคณะกรรมการตรวจการจ้าง,3  คณะกรรมการพิจารณาผลการประกวดราคาและคณะกรรมการตรวจการจ้าง,4   คณะกรรมการจัดจ้างโดยวิธีพิเศษและคณะกรรมการตรวจรับพัสดุ,1
43,ผู้เสนอราคาหรือผู้เสนองานที่ถูกตัดรายชื่อออกจากการเป็นผู้เสนอราคาหรือผู้เสนองานเพราะเหตุเป็นผู้เสนอราคาที่มีผลประโยชน์ร่วมกันมีสิทธิอุทธรณ์คำสั่ง ผู้มีหน้าที่ตรวจสอบคุณสมบัติดังกล่าวได้ต่อใคร,1   ปลัดกระทรวง,2  อธิบดี,3   เจ้าหน้าที่พัสดุ,4  คณะกรรมการผู้ตรวจสอบคุณสมบัติดังกล่าว,1
44,ในกรณีที่ส่วนราชการมีความประสงค์จะจ้างเอกชนมาทำการออกแบบและควบคุมงานก่อสร้างอาคารโดยใช้จ่ายจากเงินกู้ต่างประเทศ กรณีนี้จะต้องดำเนินการจ้างประเภทใด,1  ลูกจ้างทั่วไป,2  จ้างที่ปรึกษา,3การจ้างออกแบบและควบคุมงาน,4  ถูกทุกข้อ,2
45,ในการจัดซ่อมรถยนต์ตามระเบียบฯ จะต้องแต่งตั้งคณะกรรมการใดขึ้นทำหน้าที่ตรวจรับงาน,1คณะกรรมการตรวจรับพัสดุ,2คณะกรรมการตรวจการจ้าง,3คณะกรรมการตรวจการซ่อม,4  ถูกทุกข้อ,1
46,ข้อใดมิใช่หน้าที่ของคณะกรรมการรับและเปิดซองประกวดราคา,1ตรวจคุณสมบัติของผู้เสนอราคาที่มีผลประโยชน์ร่วมกัน,2    ตรวจสอบหลักประกันซอง หากไม่ถูกต้องให้ตัดผู้เสนอราคาออกไป,3รับเอกสารหลักฐาน,4ถูกทั้งคำตอบที่ 1 และ 2,4
47,มติของคณะกรรมการตรวจรับพัสดุและคณะกรรมการตรวจการจ้างให้ถืออย่างไร,1มติเอกฉันท์ของคณะกรรมการทั้งหมด,2มติเอกฉันท์ของคณะกรรมการที่มาประชุมครบองค์ประชุม,3มติเสียงส่วนใหญ่,4มติเสียงข้างมาก,2
48,ผู้มีหน้าที่จัดทำเอกสารสอบราคา คือ,1  เจ้าหน้าที่พัสดุ,2หัวหน้าเจ้าหน้าที่พัสดุ,3เจ้าหน้าที่การเงิน,4ผิดหมดทุกข้อ,1
49,การตรวจสอบคุณสมบัติของผู้เสนอราคาหรือเสนองานว่ามีผลประโยชน์ร่วมกันกับผู้เสนอราคาหรือเสนองานรายอื่นหรือไม่ นั้น ถือเกณฑ์การพิจารณาการมีผลประโยชน์ร่วมกัน ณ วันใด,1วันเสนอราคา,2วันประกาศประกวดราคา หรือประกาศสอบราคา,3วันเปิดซอง,4วันใดแล้วแต่จะกำหนด,2
50,การสอบราคาซื้อพัสดุภายในประเทศ นั้น ตามประกาศสอบราคาจะต้องกำหนดวันปิดการรับซองให้ห่างจากวันเริ่มต้นการรับซองไม่น้อยกว่ากี่วัน,17  วันทำการ,2  7  วัน,3   10  วันทำการ,410  วัน,4
51,ระเบียบสำนักนายกรัฐมนตรีว่าด้วยการพัสดุด้วยวิธีการทางอิเล็กทรอนิกส์ พ.ศ.2549 ใช้บังคับกับการจัดซื้อจัดจ้างที่มีวงเงินดำเนินการครั้งหนึ่งจำนวนเท่าใด,"1เกินกว่า 200,000 บาท","2ตั้งแต่ 2,000,000 บาทขึ้นไป","3เกินกว่า 2,000,000 บาทขึ้นไป","4ตั้งแต่ 5,000,000 บาทขึ้นไป",2
52,ผู้รักษาการตามระเบียบสำนักนายกรัฐมนตรีว่าด้วยการพัสดุด้วยวิธีการทางอิเล็กทรอนิกส์ พ.ศ.2549 ได้แก่,1นายกรัฐมนตรี,2รัฐมนตรีว่าการกระทรวงการคลัง,3ปลัดกระทรวงการคลัง,4ปลัดสำนักนายกรัฐมนตรี,2
53,กรณีต่อไปนี้คู่สัญญาอาจยกขื้นเป็นข้อกล่าวอ้างในการของดหรือลดค่าปรับหรือขอขยายเวลาทำการตามสัญญาได้,1เหตุสุดวิสัยที่เกิดขึ้นหลังจากที่สัญญาสิ้นสุดแล้ว,2เหตุที่ทางราชการจ่ายเงินล่าช้า,3เหตุที่ทางราชการสั่งหยุดงานหลังจากสิ้นสุดสัญญาแล้ว,4เหตุเนื่องจากวัสดุก่อสร้างปรับราคาสูงขึ้น,3
54,คณะกรรมการตรวจสอบพัสดุประจำปี จะต้องรายงานผลการตรวจสอบภายในกี่วัน,110 วัน ,215 วัน ,330 วันทำการ นับแต่วันเริ่มตรวจสอบ , 445 วัน,3
55,เอกสารประกวดราคา คือ,1ประกาศประกวดราคา,2รายละเอียดประกอบประกาศประกวดราคา,3ใบเสนอราคา ,4ถูกทุกข้อ,4
56,ในการเปิดซองประกวดราคา ผู้ที่อ่านราคาที่เสนอทุกรายให้ทราบทั่วกัน คือ,1คณะกรรมการรับและเปิดซองประกวดราคา,2คณะกรรมการพิจารณาผลการประกวดราคา,3เจ้าหน้าที่พัสดุ,4หัวหน้าเจ้าหน้าที่พัสดุ,2
57,ใครเป็นผู้เก็บรักษาซองเสนอราคาในการสอบราคา,1หัวหน้าส่วนการคลัง,2ผู้อำนวยการกองคลัง,3เจ้าหน้าที่พัสดุ,4หัวหน้าเจ้าหน้าที่พัสดุ,4
58,ในการยื่นซองสอบราคาผู้เสนอราคาจะต้องผนึกซองจ่าหน้าซองถึงใคร,1หัวหน้าส่วนราชการ,2ประธานคณะกรรมการเปิดซองสอบราคา,3หัวหน้าเจ้าหน้าที่พัสดุ,4ผู้สั่งซื้อสั่งจ้าง,2
59,การจัดหาโดยวิธีสอบราคา ต้องส่งประกาศไปยังผู้ที่มีอาชีพขายหรือรับจ้างกี่ราย,1ไม่น้อยกว่า 3 ราย,23 ราย,3ไม่น้อยกว่า 5 ราย,4มากที่สุดเท่าที่จะทำได้,4
60,บุคคลใดมีหน้าที่ในการควบคุมพัสดุตามระเบียบสำนักนายกรัฐมนตรีว่าด้วยการพัสดุ พ.ศ. 2535 และที่แก้ไขเพิ่มเติม,1หน่วยงานเจ้าของงบประมาณ,2ผู้ยืมใช้พัสดุ,3หัวหน้าเจ้าหน้าที่พัสดุ,4หัวหน้าหน่วยพัสดุ ,4
