21,กองทุนเพื่อการสืบสวนและสอบสวนคดีอาญา จัดตั้งขึ้นเพื่อวัตถุประสงค์ใด,1เพื่อเป็นค่าใช้จ่ายในการป้องกันปราบปรามอาชญากรรม,2เพื่อสนับสนุนงานสืบสวนและสอบสวนคดีอาญา อันจะทำให้การดำเนินกระบวนการยุติธรรมในส่วนที่ข้าราชการตำรวจรับผิดชอบมีศักยภาพยิ่งขึ้น,3เพื่อพัฒนาพนักงานผู้มีอำนาจสืบสวน,4เพื่อพัฒนาพนักงานผู้มีอำนาจสอบสวน,2
22,ข้อใดไม่ใช่องค์ประกอบของกองทุน,1เงินงบประมาณรายจ่ายประจำปี,2ทรัพย์สินที่องค์กรปกครองส่วนท้องถิ่นมอบให้,3เงินค่าปรับตามคำพิพากษาของศาล,4ดอกเบี้ยที่เกิดจากกองทุน,3
23,ปัจจุบันค่าใช้จ่ายใดสามารถใช้จ่ายจากกองทุนได้,1ค่าใช้จ่ายเดินทางนำตัวผู้ต้องหาไปศาล,2ค่าตอบแทนชุดปฏิบัติการในการหาข่าว,3ค่าวัสดุที่ใช้ในการสืบสวนและสอบสวนคดีอาญา,4ค่าจ้างรถบรรทุกขนส่งของกลางในคดีอาญา,1
24,การเก็บรักษาเงินกองทุน ดำเนินการได้อย่างไร,1ฝากธนาคารพาณิชย์ โดยเปิดบัญชีประเภทกระแสรายวัน,2เก็บรักษา ณ ที่ทำการรวมกับเงินรายรับอื่นในรายงานเงินคงเหลือประจำวัน,3ฝากธนาคารพาณิชย์ โดยเปิดบัญชีประเภทออมทรัพย์,4ฝากธนาคารรัฐวิสาหกิจ โดยเปิดบัญชีประเภทออมทรัพย์,4
25,ผู้มีอำนาจลงนามสั่งจ่ายเงินจากบัญชีเงินฝากธนาคาร คือบุคคลใด,1หัวหน้าหน่วยงาน,2หัวหน้าหน่วยงานลงลายมือชื่อร่วมกับข้าราชการตำรวจชั้นสัญญาบัตรอีกหนึ่งคน,3หัวหน้างานอำนวยการของหน่วยงาน,4หัวหน้างานอำนวยการลงลายมือชื่อร่วมกับข้าราชการตำรวจชั้นสัญญาบัตรอีกหนึ่งคน,2
26,การเดินทางโดยรถไฟให้เบิกค่าพาหนะได้เท่าที่จ่ายจริง สำหรับการเดินทางโดยรถด่วนหรือรถด่วนพิเศษ ชั้น 1  นั่งนอนปรับอากาศ(บนอ.ป.) ให้เบิกได้เฉาพะผู้ดำรงตำแหน่งใด,1สิบตำรวจเอก,2ดาบตำรวจ,3ร้อยตำรวจเอก,4พันตำรวจโท,4
27,ข้อใดกล่าวได้ถูกต้องเกี่ยวกับการเบิกค่าเครื่องแต่งตัว เมื่อได้เดินทางไปราชการต่างประเทศชั่วคราว,1เบิกได้ทุกครั้งที่ได้รับการอนุมัติให้เดินทางไปราชการต่างประเทศชั่วคราว,2ให้มีระยะห่างจากการเดินทางไปราชการต่างประเทศชั่วคราวครั้งสุดท้ายที่ได้รับค่าเครื่องแต่งตัวเกินกว่าหนึ่งปีนับแต่วันที่เดินทางออกจากประเทศไทย,3ให้มีระยะห่างจากการเดินทางไปราชการต่างประเทศชั่วคราวครั้งสุดท้ายที่ได้รับค่าเครื่องแต่งตัวเกินกว่าสองปีนับแต่วันที่เดินทางออกจากประเทศไทย,4ให้มีระยะห่างจากการเดินทางไปราชการต่างประเทศชั่วคราวครั้งสุดท้ายที่ได้รับค่าเครื่องแต่งตัวเกินกว่าสี่ปีนับแต่วันที่เดินทางออกจากประเทศไทย,3
28,ข้อใดกล่าวได้ถูกต้องเกี่ยวกับการเบิกค่าพาหนะ,1ผู้ที่มีสิทธิเบิกค่าเบี้ยเลี้ยงวันละ 270 บาท คือข้าราชการตำรวจที่มียศพันตำรวจเอก อัตราเงินเดือนพันตำรวจเอกพิเศษขึ้นไป,2ผู้ที่มีสิทธิเบิกค่าเบี้ยเลี้ยงวันละ 270 บาท คือข้าราชการตำรวจที่มียศพันตำรวจโท ขึ้นไป,3ผู้ที่มีสิทธิเบิกค่าเบี้ยเลี้ยงวันละ 270 บาท คือข้าราชการตำรวจที่มียศพันตำรวจเอกลงมา ,4ผู้ที่มีสิทธิเบิกค่าเบี้ยเลี้ยงวันละ 270 บาท คือข้าราชการตำรวจที่มียศตั้งแต่พลตำรวจตรีขึ้นไป ,1
29,"ระดับใดมีสิทธิเบิกค่าที่พักเหมาจ่ายในอัตราไม่เกิน 1,200 บาท",1ข้าราชการตำรวจที่มียศพันตำรวจเอก อัตราเงินเดือนพันตำรวจเอกพิเศษลงไป,2ข้าราชการตำรวจที่มียศพันตำรวจเอก อัตราเงินเดือนพันตำรวจเอกพิเศษขึ้นไป,3ข้าราชการตำรวจที่มียศพันตำรวจเอก อัตราเงินเดือนพันตำรวจเอกขึ้นไป,4ข้าราชการตำรวจที่มียศพันตำรวจโทขึ้นไป,2
30,สารวัตรฝ่ายอำนวยการได้รับอนุมัติให้เดินทางไปราชการจังหวัดใกล้เคียง มีสิทธิเบิกค่าที่พักเหมาจ่ายในอัตราไม่เกิน เท่าไร,1ไม่เกิน 700 บาท,2ไม่เกิน 800 บาท,3ไม่เกิน 900 บาท,"4ไม่เกิน 1,200 บาท",2
31,ผู้กำกับการฝ่ายอำนวยการได้รับอนุมัติให้เดินทางไปราชการจังหวัดใกล้เคียง มีสิทธิเบิกค่าที่พักเหมาจ่ายในอัตราไม่เกิน เท่าไร,"1ไม่เกิน 1,200 บาท",2ไม่เกิน 900 บาท,3ไม่เกิน 800 บาท,4ไม่เกิน 700 บาท,3
32,ข้อใดคือความหมายของ “หน่วยงานย่อย” ในระเบียบการเบิกจ่ายเงินจากคลัง การเก็บรักษาเงินและการนำเงินส่งคลัง พ.ศ.2551,1ส่วนราชการ หน่วยงานในกำกับของรัฐ องค์การมหาชน รัฐวิสาหกิจ ทั้งนี้ ต้องได้รับจัดสรรงบประมาณรายจ่ายและเบิกเงินจากกรมบัญชีกลางหรือสำนักงานคลังจังหวัด,2กรุงเทพมหานคร เมืองพัทยา ทั้งนี้ ต้องได้รับจัดสรรงบประมาณรายจ่ายและเบิกเงินจากกรมบัญชีกลางหรือสำนักงานคลังจังหวัด,3หน่วยงานขององค์กรที่จัดตั้งขึ้นตามบทบัญญัติของรัฐธรรมนูญ หรือหน่วยงานอื่นใดในลักษณะเดียวกัน ทั้งนี้ ต้องได้รับจัดสรรงบประมาณรายจ่ายและเบิกเงินจากกรมบัญชีกลางหรือสำนักงานคลังจังหวัด,4ส่วนราชการซึ่งมิได้เบิกเงินกับกรมบัญชีกลางหรือสำนักงานคลังจังหวัด,4
33,ข้อใดกล่าวถึงข้อมูลหลักผู้ขายได้ถูกต้องที่สุด,1ข้อมูลของหน่วยงานผู้เบิกหรือเจ้าหนี้หรือผู้มีสิทธิรับเงินเกี่ยวกับ ชื่อ ที่อยู่ เลขประจำตัวประชาชน เลขประจำตัวผู้เสียภาษี ชื่อและเลขที่บัญชีธนาคาร เลขที่สัญญา เงื่อนไขการชำระเงิน หรือข้อมูลอื่นที่จำเป็นแล้วแต่กรณี เพื่อใช้สำหรับการรับเงินขอเบิกจากคลัง,2ข้อมูลของหน่วยงานผู้เบิกหรือลูกหนี้หรือผู้มีสิทธิรับเงินเกี่ยวกับ ชื่อ ที่อยู่ เลขประจำตัวประชาชน เลขประจำตัวผู้เสียภาษี ชื่อและเลขที่บัญชีธนาคาร เลขที่สัญญา เงื่อนไขการชำระเงิน หรือข้อมูลอื่นที่จำเป็นแล้วแต่กรณี เพื่อใช้สำหรับการรับเงินขอเบิกจากคลัง,3ข้อมูลของหน่วยงานผู้เบิกหรือลูกหนี้หรือผู้มีสิทธิจ่ายเงินเกี่ยวกับ ชื่อ ที่อยู่ เลขประจำตัวประชาชน เลขประจำตัวผู้เสียภาษี ชื่อและเลขที่บัญชีธนาคาร เลขที่สัญญา เงื่อนไขการชำระเงิน หรือข้อมูลอื่นที่จำเป็นแล้วแต่กรณี เพื่อใช้สำหรับการรับเงินขอเบิกจากคลัง,4ข้อมูลของหน่วยงานผู้เบิก เกี่ยวกับ ชื่อ ที่อยู่ เลขประจำตัวประชาชน เลขประจำตัวผู้เสียภาษี ชื่อและเลขที่บัญชีธนาคาร เลขที่สัญญา เงื่อนไขการชำระเงิน หรือข้อมูลอื่นที่จำเป็นแล้วแต่กรณี เพื่อใช้สำหรับการรับเงินขอเบิกจากคลัง,1
34,ข้อใดเป็นเงินนอกงบประมาณ,1เงินงบประมาณรายจ่าย,2เงินรายได้แผ่นดิน,3เงินเหลือจ่ายปีเก่าส่งคืน,4เงินบริจาค,4
35,การซื้อทรัพย์สิน จ้างทำของหรือเช่าทรัพย์สิน ให้ส่วนราชการดำเนินการขอเบิกจากคลังโดยเร็ว อย่างช้าไม่เกิน.....กี่วัน ทำการนับจากวันที่ได้ตรวจรับทรัพย์สินหรือตรวจรับงานถูกต้องแล้วหรือนับจากวันที่ได้รับแจ้งจากหน่วยงานย่อย(ตามระเบียบการเบิกจ่ายเงินจากคลัง การเก็บรักษาเงินและการนำเงินส่งคลัง พ.ศ.2551,120 วัน,215 วัน,310 วัน,45 วัน,4
36,เงินประเภทใดซึ่งโดยลักษณะจะต้องจ่ายประจำเดือนในวันทำการสิ้นเดือน ให้ส่วนราชการส่งคำขอเบิกเงินภายในวันที่........เท่าไรของเดือนนั้นหรือตามที่กระทรวงการคลังกำหนด,1วันที่ 20 ของเดือนนั้นหรือตามที่กระทรวงการคลังกำหนด,2วันที่ 15 ของเดือนนั้นหรือตามที่กระทรวงการคลังกำหนด,3วันที่ 10 ของเดือนนั้นหรือตามที่กระทรวงการคลังกำหนด,4วันที่ 5 ของเดือนนั้นหรือตามที่กระทรวงการคลังกำหนด,2
37,ข้อใด คือ ระบบการบริหารการเงินการคลังภาครัฐด้วยระบบอิเล็กทรอนิกส์,1Government Financial Management Information System,2Government Financial Money Information System,3Government Fiscal Money Information System,4Government Fiscal Management Information System,4
38,. ผู้รักษาการตามระเบียบการเบิกจ่ายเงินจากคลัง การเก็บรักษาเงินและการนำเงินส่งคลัง พ.ศ. 2551คือ,1รัฐมนตรีว่าการกระทรวงการคลัง,2ปลัดกระทรวงการคลัง,3ผู้ว่าการตรวจเงินแผ่นดิน,4อธิบดีกรมบัญชีกลาง,2
39,การจ่ายเงินเข้าบัญชีให้กับเจ้าหนี้หรือผู้มีสิทธิรับเงินของส่วนราชการโดยตรง ในวงเงินเท่าใด,"15,000 บาท","25,000 บาทขึ้นไป","350,000 บาท","450,000 บาทขึ้นไป",2
40,ใครเป็นผู้จ่ายเงินเข้าบัญชีให้กับเจ้าหนี้หรือผู้มีสิทธิรับเงินของส่วนราชการโดยตรงตามวงเงินที่กำหนดในระเบียบนี้,1กระทรวงการคลัง,2กรมบัญชีกลาง,3คลังจังหวัด,4สำนักงานตำรวจแห่งชาติ,2
41,สำนักงานที่อยู่ต่างประเทศ หากมีเงินเหลือจ่าย จะต้องนำส่งหน่วยงานเจ้าของงบประมาณภายในกำหนดระยะเวลาใด,1ก่อน 30 กันยายนของทุกปี,2ภายใน 30 วันก่อนสิ้นปี,3ภายใน 60 วันก่อนสิ้นปี,4ภายใน 90 วันก่อนสิ้นปี,2
42,การจ่ายเป็นเงินสด สามารถดำเนินการได้ในวงเงินเท่าใด,"15,000 บาท","25,000 บาทขึ้นไป","3ต่ำกว่า 5,000 บาท",4ไม่ได้ระบุ,3
43,ข้อใดไม่จำเป็นต้องระบุในใบเสร็จรับเงินของทางราชการ,1ลายมือชื่อของผู้รับเงิน,2ชื่อ สถานที่อยู่ หรือที่ทำการของผู้รับเงิน,3ลายมือชื่อของผู้จ่ายเงิน,4มีระบุทุกข้อ,3
44,ตามระเบียบการเบิกจ่ายเงินจากคลัง การเก็บรักษาเงินและการนำเงินส่งคลัง พ.ศ. 2551 ข้าราชการสามารถยืมเงินสำรองในการเดินทางไปราชการในราชอาณาจักรได้กี่วัน,1ไม่เกิน 15 วัน,2ไม่เกิน 30 วัน,3ไม่เกิน 60 วัน,4ไม่เกิน 90 วัน,4
45,ตามระเบียบกระทรวงการคลังว่าด้วยค่าใช้จ่ายในการฝึกอบรม การจัดงานและการประชุมระหว่างประเทศ (ฉบับที่ 3)พ.ศ. 2555 กำหนดให้เบิกค่าสมนาคุณวิทยากรในการแบ่งกลุ่มฝึกปฏิบัติไม่เกินกลุ่มละกี่คน,1ไม่เกิน 2 คน,2ไม่เกิน 3 คน,3ไม่เกิน 4 คน,4ไม่เกิน 5 คน,1
46,การส่งคืนหลักฐานการจ่ายและเงินเหลือจ่ายการเดินทางไปราชการในราชอาณาจักรให้กระทำภายในกี่วัน,1ภายใน 7 วันนับแต่เดินทางกลับถึง,2ภายใน 15 วันนับแต่เดินทางกลับถึง,3ภายใน 30 วันนับแต่เดินทางกลับถึง,4ภายใน 45 วันนับแต่เดินทางกลับถึง,2
47,การส่งคืนหลักฐานการจ่ายและเงินเหลือจ่ายการเดินทางไปราชการนอกราชอาณาจักรให้กระทำภายในกี่วัน,1ภายใน 7 วันนับแต่เดินทางกลับถึง,2ภายใน 15 วันนับแต่เดินทางกลับถึง,3ภายใน 30 วันนับแต่เดินทางกลับถึง,4ภายใน 45 วันนับแต่เดินทางกลับถึง,3
48,กรณีที่ผู้ยืมมิได้ชำระคืนเงินยืมภายในระยะเวลาที่กำหนด ส่วนราชการเรียกให้ชดใช้เงินยืมตามเงื่อนไขในสัญญาการยืมเงินภายในกำหนดระยะเวลาใด,1อย่างช้าไม่เกิน 7 วันนับแต่วันครบกำหนด,2อย่างช้าไม่เกิน 15 วันนับแต่วันครบกำหนด,3อย่างช้าไม่เกิน 30วันนับแต่วันครบกำหนด,4อย่างช้าไม่เกิน 45 วันนับแต่วันครบกำหนด,3
49,เมื่อสิ้นปีงบประมาณ ให้หัวหน้าหน่วยงานซึ่งรับใบเสร็จรับเงินไปดำเนินการจัดเก็บเงิน รายงานให้ผู้อำนวยการกองคลังหรือหัวหน้าส่วนราชการในราชการบริหารส่วนภูมิภาคทราบว่ามีใบเสร็จรับเงินอยู่ในความรับผิดชอบ ภายในกำหนดระยะเวลาใด,1อย่างช้าไม่เกินวันที่ 30 กันยายนของปีงบประมาณปัจจุบัน,2อย่างช้าไม่เกินวันที่ 30 กันยายนของปีงบประมาณถัดไป,3อย่างช้าไม่เกินวันที่ 31ตุลาคมของปีงบประมาณปัจจุบัน,4อย่างช้าไม่เกินวันที่ 31ตุลาคมของปีงบประมาณถัดไป,4
