11,ในกรณีที่เจ้าหน้าที่ในหน่วยงานของรัฐการกระทำละเมิด จากการปฏิบัติหน้าที่ เช่นนี้ ใครจะเป็นผู้รับผิดชอบในความเสียหายนั้น,เจ้าหน้าที่ผู้ทำละเมิด,หน่วยงานของรัฐที่ผู้ทำละเมิดสังกัดอยู่,เจ้าหน้าที่ผู้ละเมิดและหน่วยงานต้นสังกัดของผู้นั้นรับผิดร่วมกัน,กระทรวงต้นสังกัดของหน่วยงานนั้น,2
12,ในกรณี นาย ก ลูกจ้างประจำของโรงงานยาสูบ ได้ขับรถยนต์บรรทุกบุหรี่ของโรงงานเพื่อไปส่งสินค้าให้กับลูกค้า ขณะรถเริ่มเคลื่อนตัวออกจากโรงงาน ได้มี นาย ข ขี่จักรยานยนต์สวนทางออกมาชนกัน เป็นเหตุให้นาย ข ได้รับบาดเจ็บ เช่นนี้ นาย ก จะต้องฟ้องร้องเพื่อเรียกค่าเสียหายตาม พ.ร.บ.ความรับผิดทางละเมิดจากผู้ใด,นาย ก ได้แต่เพียงผู้เดียว,นาย ก และโรงงานยาสูบ,กระทรวงการคลัง,ผู้อำนวยการโรงงานยาสูบในฐานะผู้บริหารหน่วยงาน,3
13,ตามพระราชกฤษฎีกาที่กำหนดให้หน่วยงานใดบ้างเป็นหน่วยงานของรัฐตามกฎหมายว่าด้วยความรับผิดทางละเมิดของเจ้าหน้าที่,สำนักงานศาลปกครอง,โรงเรียนมหิดลวิทยานุสรณ์,กองทุนบำเหน็จบำนาญข้าราชการ,ถูกทุกข้อ,4
14,นายสมชายทำงานในบริษัทเอกชนแห่งหนึ่ง ได้รับแต่งตั้งให้เป็นคณะกรรมการของการไฟฟ้าฝ่ายผลิตแห่งประเทศไทย เมื่อนายสมชายขับรถไปชนนางสมหญิงได้รับบาดเจ็บขณะไปตรวจงาน เช่นนี้ แนวทางที่ถูกต้องที่นางสมหญิงจะฟ้องตาม พ.ร.บ.ความรับผิดทางละเมิดของเจ้าหน้าที่ จะต้องทำอย่างไร,ฟ้องร้องนายสมชาย ตามหลักเกณฑ์ของเรื่องละเมิดตามกฎหมายแพ่งและพาณิชย์เป็นการเฉพาะตัวเท่านั้น,ฟ้องร้องบริษัทเอกชนที่นายสมชายทำงานอยู่ โดยเป็นจำเลยร่วมกับนายสมชาย,ฟ้องร้องผู้ว่าการการไฟฟ้าฝ่ายผลิตแห่งประเทศไทย เป็นจำเลยร่วมกับนายสมชาย,ฟ้องร้องกระทรวงการคลังเพราะการละเมิดเกิดจากเจ้าหน้าที่ ซึ่งไม่ได้สังกัดหน่วยงานของรัฐ,4
15,กรณีที่หน่วยงานของรัฐรับผิดชอบชดใช้ค่าสินไหมทดแทนให้แก่ผู้เสียหายจากการละเมิดของเจ้าหน้าที่รัฐแล้ว หน่วยงานของรัฐมีสิทธิเรียกร้องให้เจ้าหน้าที่ผู้ทำละเมิดชดใช้ค่าสินไหมทดแทนคืนได้ในกรณีใด,ไม่มีสิทธิเรียกคืนได้เลยไม่ว่ากรณีใด,กรณีที่การละเมิดเกิดจากการจงใจของเจ้าหน้าที่,กรณีที่การละเมิดเกิดจากความประมาทเลินเล่ออย่างร้ายแรงของเจ้าหน้าที่,ถูกทั้งข้อ 2 และ ข้อ 3,4
16,ข้อใดต่อไปนี้ถูกต้อง ในกรณีเจ้าหน้าที่หลายคนมีส่วนร่วมในการทำละเมิด,เจ้าหน้าที่แต่ละคนต้องรับผิดชอบค่าสินไหมทดแทนแก่ผู้เสียหายตามความบกพร่องของแต่ละคน,เจ้าหน้าที่ทุกคนต้องร่วมกันรับผิดชอบในฐานะลูกหนี้ร่วม,เจ้าหน้าที่ทุกคนต้องรับผิดชอบเท่าๆกัน,หน่วยงานต้นสังกัดรับผิดชอบร่วม แล้วมาไล่เบี้ยจากเจ้าหน้าที่ทุกคนคนละเท่าๆกัน,1
17,ข้อใดที่ถือว่าเป็นการทำละเมิดที่ พ.ร.บ.ความรับผิดทางละเมิดของเจ้าหน้าที่ฯ ให้ความคุ้มครอง,ส.ต.อ. ก. อยู่เวรรักษาความปลอดภัยสถานที่ราชการเผลอหลับไป เป็นเหตุให้คนเข้ามาขโมยรถจักรยานยนต์ของทางราชการที่จอดอยู่ภายในโรงจอดรถ,ส.ต.อ. ข. ไปปลุกปล้ำกระทำอนาจารต่อผู้ต้องหาภายในห้องขัง,ส.ต.อ. ค. ขับรถสายตรวจพาภรรยาไปซื้อของที่ตลาดสดแล้วขับรถไปชนกับคนขับรถจักรยานยนต์รับจ้างได้รับบาดเจ็บ,ถูกทุกข้อ,3
18,ข้อใดต่อไปนี้เป็นการละเมิดที่ พ.ร.บ.ความรับผิดทางละเมิดของเจ้าหน้าที่ฯ คุ้มครอง  ร.ต.อ.เก่งกล้า ขับรถสายตรวจไปประชุมเตรียมความพร้อมในการจัดการเลือกตั้งสภาผู้แทนราษฎร ขณะเดินทางกลับเวลาประมาณ 18.30 น. ร.ต.อ.เก่งกล้า ได้ขับรถยนต์คันดังกล่าวชนกับรถบรรทุกสิบล้อ เช่นนี้ ร.ต.อ.เก่งกล้า จะต้องรับผิดชอบในการทำละเมิดครั้งนี้หรือไม่,รับผิดชอบเป็นการส่วนตัว เพราะขณะเกิดเหตุไม่ได้อยู่ในเวลาราชการ,รับผิดชอบเพราะกรณีดังกล่าวเกิดจากความประมาทของ ร.ต.อ.เก่งกล้าเอง,ไม่ต้องรับผิดเป็นการส่วนตัวแต่ผู้บังคับบัญชาในฐานะหัวหน้าหน่วยราชการจะต้องรับผิดชอบร่วมด้วย,ไม่ต้องรับผิดชอบเป็นการส่วนตัว เพราะการละเมิดเกิดจากการไปปฏิบัติราชการ แม้จะมิได้อยู่ภายในเวลาราชการก็ตาม,4
19,นาย กรอบ ลูกจ้างประจำของที่ว่าการอำเภอ ได้เผาขยะบริเวณที่ว่าการอำเภอเป็นประจำ เป็นเหตุให้มีควันดำปกคลุมไปทั่ว ทำให้ผู้ขับขี่ยานพาหนะที่ผ่านมาบริเวณนั้นไม่สามารถมองเห็นเส้นทางได้ และนายอำเภอก็ได้เรียกไปว่ากล่าวตักเตือนหลายครั้งแล้ว แต่นายกรอบยังคงดื้อดึงเผาขยะเรื่อยไป จนกระทั่งในวันเกิดเหตุ นาย ต้น ขี่จักรยานยนต์ผ่านมาบริเวณดังกล่าวมองไม่เห็นเส้นทาง จึงชนกับป้ายที่ว่าการอำเภอ ได้รับบาดเจ็บ เช่นนี้ ในที่สุดใครจะต้องเป็นผู้รับผิดชดใช้ค่าสินไหมทดแทนในครั้งนี้,นายอำเภอ ในฐานะผู้บังคับบัญชาของนายกรอบ,นายกรอบ จะต้องรับผิดชอบแต่เพียงผู้เดียว เพราะเป็นการกระทำประมาทเลินเล่ออย่างร้ายแรง,กระทรวงการคลัง ในฐานะผู้บริหารงบประมาณแผ่นดิน,กระทรวงมหาดไทย ในฐานะเป็นประทรวงที่ดูแลรับผิดชอบที่ว่าการอำเภอ,2
20,เมื่อผู้เสียหายร้องขอให้หน่วยงานของรัฐเป็นฝ่ายชดใช้ค่าสินไหมทดแทน ซึ่งเป็นไปตามหลักการเยียวยาความเสียหายโดยฝ่ายปกครองนั้น หน่วยงานของรัฐจะต้องพิจารณาคำขอของผู้เสียหายดังกล่าวให้เสร็จสิ้นภายในกี่วัน นับแต่วันรับคำร้องของผู้เสียหาย,1 ปี,180 วัน,90 วัน,60 วัน,2
21,วิธีการชดใช้ค่าเสียหายที่เกิดจากการละเมิดของเจ้าหน้าที่ตามพระราชบัญญัติความผิดทางละเมิดของเจ้าหน้าที่ พ.ศ.2539 ข้อใดถูกต้อง,ชดใช้เป็นเงิน,ซ่อมแซมทรัพย์สินที่เสียหายให้คงสภาพเดิม,ชดใช้เป็นทรัพย์สินที่มีคุณภาพ สภาพและปริมาณอย่างเดียวกับที่เสียหาย,ถูกทุกข้อ,4
22,คณะกรรมการสอบข้อเท็จจริงความผิดทางละเมิดที่หัวหน้าส่วนราชการแต่งตั้งมีกี่คน,ไม่น้อยกว่า 5 คน,ไม่เกินกว่า 5 คน,ไม่น้อยกว่า 7 คน,ไม่เกินกว่า 7 คน,2
23,การฟ้องของบุคคลภายนอกที่ถูกกระทำละเมิดจากเจ้าหน้าที่รัฐที่เกิดจากการปฏิบัติหน้าที่และเจ้าหน้าที่รัฐคนนั้นไม่ได้สังกัดหน่วยงานใด บุคคลภายนอกจะฟ้องหน่วยงานใด,ฟ้องเจ้าหน้าที่คนนั้น,ฟ้องหน่วยงานรัฐ,ฟ้องนายกรัฐมนตรี,ฟ้องกระทรวงการคลัง,4
24,การฟ้องร้องกรณีที่เกิดละเมิดแก่เอกชน โดยเจ้าหน้าที่รัฐได้ปฏิบัติไปตามหน้าที่ ผู้เสียหายจะฟ้องร้องต่อใครได้เพื่อให้ชดใช้ค่าสินไหมทดแทน,ฟ้องเจ้าหน้าที่ของรัฐ,ฟ้องหน่วยงานของรัฐที่เจ้าหน้าที่สังกัด,ฟ้องกระทรวงการคลังเท่านั้น,ไม่สามารถฟ้องร้องได้,2
25,กรณีที่เกิดละเมิดขึ้น โดยเจ้าหน้าที่รัฐกระทำต่อเอกชนในการปฏิบัติหน้าที่โดยจงใจหรือประมาทเลินเล่ออย่างร้ายแรง ในที่สุด ผู้ใดเป็นผู้รับผิดชดใช้ค่าสินไหมทดแทน,เจ้าหน้าที่รัฐ,หน่วยงานของรัฐ,กระทรวงการคลัง,เจ้าหน้าที่ของรัฐและหน่วยงานของรัฐในฐานะเจ้าหน้าหนี้ร่วม,1
26,ผู้ใดเป็นผู้มีอำนาจในการแต่งตั้งคณะกรรมการสืบข้อเท็จจริง หากโรงเรียนเกิดไฟไหม้,ผอ.โรงเรียน,ผอ.เขตฯ,เลขาฯสพฐ.,บุคคลตามมาตรา 53 ของ พรบ. ครู,1
27,ส.ต.ต. ก. ขับรถสายตรวจออกตรวจตามหน้าที่ที่รับผิดชอบ ขณะขับรถอยู่นั้น มีสุนัขวิ่งผ่าน ส.ต.ต. ก. เบรกรถแล้วแต่ไม่อาจทำให้รถหยุดได้เนื่องจากสภาพรถยนต์เก่ามาก จึงเป็นเหตุให้ไปชนร้านค้าแผงลอยเสียหาย เช่นนี้ ส.ต.ต. ก. จะต้องรับผิดชอบอย่างใดหรือไม่,รับผิดฐานประมาทเป็นเหตุให้เสียทรัพย์,รับผิดฐานละเมิดตามประมวลกฎหมายแพ่งและพาณิชย์มาตรา 420,ไม่ต้องรับผิดเป็นการส่วนตัวแต่เพราะการประมาทนั้นมิได้เกิดจากการจงใจหรือประมาทเลินเล่ออย่างร้ายแรง,รับผิดร่วมกับหน่วยงานตันสังกัดในฐานะลูกหนี้ร่วม,3
28,ส.ต.ต. ข. ขับรถสายตรวจพาภรรยาไปซื้อของที่ตลาดเวลา 8.30 น. ขณะขับรถกลับบ้านปรากฎว่าสุนัขวิ่งผ่านหน้า ส.ต.ต. ข. จึงหักหลบ เป็นเหตุให้ไปชนร้านค้าแผงลอยเสียหาย เช่นนี้ ส.ต.ต. ข. ต้องรับผิดหรือไม่อย่างไร,รับผิดฐานประมาทเป็นเหตุให้เสียทรัพย์,รับผิดฐานละเมิดตามประมวลกฎหมายแพ่งและพาณิชย์มาตรา 420,ไม่ต้องรับผิดเป็นการส่วนตัวแต่เพราะการประมาทนั้นมิได้เกิดจากการจงใจหรือประมาทเลินเล่ออย่างร้ายแรง,รับผิดร่วมกับหน่วยงานตันสังกัดในฐานะลูกหนี้ร่วม,2
29,สิทธิในการชดใช้ต้องคำนึงถึงอะไรบ้าง,ความร้ายแรงแห่งคดี,ความเสียสายที่เกิดขึ้น,มูลค่าของทรัพย์สินที่เสียหาย,ความร้ายแรงแห่งการกระทำและความเป็นธรรมแต่ละกรณี,4
30,ในกรณีที่หน่วยงานพิจารณาเรื่องที่มีผู้ร้องขอให้ชดใช้ค่าเสียหายไม่ทันภายในเวลาที่กำหนดแล้ว หน่วยงานนั้นจะต้องทำอย่างไร,ส่งเรื่องถึงแล้วให้ผู้เสียหายนำไปฟ้องต่อศาลยุติธรรม,ส่งเรื่องถึงแล้วให้ผู้เสียหายนำไปฟ้องต่อศาลปกครอง,ให้รายงานปัญหาและอุปสรรคต่อรัฐมนตรีเจ้าสังกัด,ให้รายงานปัญหาและอุปสรรคต่อนายกรัฐมนตรี,3
31,พระราชบัญญัติความรับผิดทางละเมิดของเจ้าหน้าที่ พ.ศ. 2539  มีผลบังคับเมื่อใด,30 วัน นับแต่วันประกาศในราชกิจกานุเบกษา คือวันที่ 14 พฤศจิกายน 2539,30 วัน นับแต่วันประกาศในราชกิจกานุเบกษา คือวันที่ 15 พฤศจิกายน 2539,วันประกาศในราชกิจจานุเบกษา คือวันที่ 14 พฤศจิกายน 2539,วันถัดจากวันประกาศในราชกิจจานุเบกษา คือวันที่ 15 พฤศจิกายน 2539,4
32,พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศว่า สมควรมีกฎหมายว่าด้วยความรับผิดทางละเมิดของเจ้าหน้าที่ เมื่อใด,27 กันยายน 2539,28 กันยายน 2539,14 พฤศจิกายน 2539,15 พฤศจิกายน 2539,1
33,เมื่อข้าราชการ/ พนักงานหรือลูกจ้างกระทำละเมิดต่อบุคคลภายนอก ข้อใดกล่าวไม่ถูกต้อง,หน่วยงานของรัฐจะต้องรับผิดชอบต่อผู้เสียหายทุกกรณี,หน่วยงานของรัฐจะต้องรับผิดชอบต่อผู้เสียหายเฉพาะกรณีที่เป็นการกระทำในการปฏิบัติหน้าที่,ถ้าเป็นการกระทำในการปฏิบัติหน้าที่ ให้ผู้เสียหายฟ้องหน่วยงานของรัฐโดยตรง,ถ้าเป็นการกระทำในการปฏิบัติหน้าที่ ผู้เสียหายจะฟ้องเจ้าหน้าที่ไม่ได้,1
34,เมื่อเกิดความเสียหายแก่หน่วยงานของรัฐในส่วนภูมิภาค ในชั้นต้นเจ้าหน้าที่ผู้เกี่ยวข้องต้องรายงานให้ผู้ใดรับทราบโดยไม่ชักช้า,หัวหน้าหน่วยงานนั้น,ผู้ว่าราชการจังหวัด,ปลัดกระทรวงมหาดไทย,รัฐมนตรีว่าการกระทรวงมหาดไทย,2
35,พ.ร.บ.ความรับผิดทางละเมิดของเจ้าหน้าที่ พ.ศ. 2539 บุคคลใดเป็นผู้รักษาการตาม พ.ร.บ. นี้,รัฐมนตรีว่าการกระทรวงมหาดไทย,รัฐมนตรีว่ากรกระทรวงยุติธรรม,รัฐมนตรีว่าการกระทรวงการคลัง,นายกรัฐมนตรี,4
36,"ข้อใดต่อไปนี้ไม่อยู่ในความหมายของคำว่า ""เจ้าหน้าที่""  ตาม พ.ร.บ.ความรับผิดทางละเมิดของเจ้าหน้าที่ พ.ศ. 2539",ลูกจ้างทั่วไปขององค์การบริหารส่วนตำบล,พนักงานจ้างตามภารกิจของเทศบาล,นายมีคนเก็บขยะ,นายรุ่งพนักงานเก็บสิ่งปฏิกูลสังกัดกองสาธารณสุข,3
37,"ข้อใดต่อไปนี้ไม่อยู่ในความหมายของคำว่า ""หน่วยงานของรัฐ""  ตาม พ.ร.บ.ความรับผิดทางละเมิดของเจ้าหน้าที่ พ.ศ. 2539",องค์การบริหารส่วนตำบล,เมืองพัทยา,มูลนิธิ,องค์การโทรศัพท์แห่งประเทศไทย,3
38,กรณีเจ้าหน้าที่ผู้กระทำละเมิดไม่ได้สังกัดหน่วยงานของรัฐแห่งใด ผู้เสียหายจะฟ้องหน่วยงานใด,สำนักนายกรัฐมนตรี,สำนักงบประมาณ,กระทรวงการคลัง,กรมบัญชีกลาง,3
39,ข้อใดไม่ใช่ลักษณะของหลักการที่นำมาใช้ในพระราชบัญญัติความรับผิดทางละเมิดของเจ้าหน้าที่,หลักลูกหนี้ร่วมในกฎหมายแพ่งและพาณิชย์,เจ้าหน้าที่ต้องรับผิดทางละเมิดในการปฏิบัติหน้ที่เฉพาะกรณีเป็นการประมาทเลินเล่ออย่างร้ายแรง,เจ้าหน้าที่ต้องรับผิดทางละเมิดในการปฏิบัติหน้ที่เฉพาะกรณีเป็นการกระทำโดยจงใจ,เจ้าหน้าที่ไม่ต้องรับผิดชอบเป็นการเฉพาะตัว ในกรณีกระทำละเมิดในการปฏิบัติหน้าที่,1
40,"ข้อใดต่อไปนี้อยู่ในความหมายของคำว่า ""เจ้าหน้าที่"" ตาม พ.ร.บ.ความรับผิดทางละเมิดของเจ้าหน้าที่",พนักงานเทศบาล,ลูกจ้างทั่วไปขององค์การบริหารส่วนตำบล,ข้าราชการองค์การบริหารส่วนตำบล,ไม่มีข้อใดกล่าวไม่ถูกต้อง,4
41,หากเจ้าหน้าที่กระทำละเมิดและหน่วยงานของรัฐผู้นั้นไม่ต้องรับผิด จึงไม่ได้มีคำสั่งให้ชดใช้ค่าสินไหมทดแทน แต่กระทรวงการคลังเห็นว่าต้องรับผิด สิทธิเรียกร้องค่าสินไหมทดแทนดังกล่าวมีอายุความเท่าใด,1 ปี นับแต่วันที่หน่วยงานของรัฐมีคำสั่งตามความเห็นของกระทรวงการคลัง,1 ปี นับแต่วันที่หน่วยงานของรัฐรู้ถึงการละเมิด และรู้ตัวเจ้าหน้าที่ผู้ต้องชดใช้ค่าสินไหมทดแทน,2 ปี นับแต่วันที่หน่วยงานของรัฐมีคำสั่งตามความเห็นของกระทรวงการคลัง,2 ปี นับแต่วันที่หน่วยงานของรัฐรู้ถึงการละเมิด และรู้ตัวเจ้าหน้าที่ผู้ต้องชดใช้ค่าสินไหมทดแทน,1
42,ข้อใดกล่าวผิด,หากหน่วยงานของรัฐเห็นว่าเรื่องที่ถูกฟ้องเจ้าหน้าที่ต้องรับผิด หน่วยงานของรัฐมีสิทธิขอให้ศาลที่พิจารณาคดีนั้นเรียกเจ้าหน้าที่เข้ามาเป็นคู่ความในคดี,หากเจ้าหน้าที่ถูกฟ้องเป็นการเฉพาะตัว เห็นว่าเป็นเรื่องที่หน่วยงานของรัฐต้องร่วมรับผิด เจ้าหน้าที่มีสิทธิขอให้ศาลที่พิจารณาคดีนั้นเรียกหน่วยงานของรัฐเข้ามาเป็นคู่ความในคดี,หากศาลพิพากษายกฟ้องเพราะหน่วยงานของรัฐหรือเจ้าหน้าที่ที่ถูกฟ้องมิใช่ผู้ต้องรับผิดให้คดีถึงที่สุด,การกระทำละเมิดของเจ้าหน้าที่ไม่ใช่กระทำในการปฏิบัติหน้าที่ เจ้าหน้าที่ต้องรับผิดเป็นการเฉพาะตัว,3
43,ถ้าหน่วยงานของรัฐต้องรับผิดชดใช้ค่าเสียหายแก่ผู้เสียหายจากการละเมิดของเจ้าหน้าที่ หน่วยงานของรัฐมีสิทธิเรียกให้เจ้าหน้าที่ผู้ทำละเมิดชดใช้ค่าสินไหมทดแทนคืนได้ตามหลักการใด ข้อใดกล่าวไม่ถูกต้อง,ไม่มีสิทธิเรียกค่าสินไหมทดแทนคืน,เรียกค่าสินไหมทดแทนได้กรณีเจ้าหน้าที่กระทำโดยประมาทเลินเล่ออย่างร้ายแรง,เรียกค่าสินไหมทดแทนได้กรณีเจ้าหน้าที่กระทำโดยจงใจ,ให้คำนึงถึงระดับความร้ายแรงแห่งการกระทำและความเป็นธรรมในแต่ละกรณีโดยมิต้องให้ใช้เต็มจำนวนความเสียหายก็ได้,1
44,กรณีที่ผู้เสียหายยื่นคำขอต่อหน่วยงานของรัฐให้พิจารณาชดใช้ค่าสินไหมทดแทน ซึ่งหน่วยงานของรัฐได้พิจารณาและมีคำสั่งไปแล้ว ผู้เสียหายไม่พอใจผลการวินิจฉัยดังกล่าวมีสิทธิดำเนินการอย่างไร,ไม่มีสิทธิดำเนินการใด ๆ เนื่องจากหน่วยงานของรัฐวินิจฉัยไปแล้ว,ร้องต่อหน่วยงานที่กำกับดูแลหน่วยงานของรัฐที่พิจารณามีคำสั่ง,ฟ้องคดีต่อศาลปกครอง,อุทธรรณ์ต่อหน่วยงานของรัฐที่พิจารณามีคำสั่ง,3
45,สิทธิเรียกร้องค่าสินไหมทดแทนจากเจ้าหน้าที่ กรณีเจ้าหน้าที่กระทำละเมิดต่อหน่วยงานของรัฐมีกำหนดอายุความกี่ปี นับแต่เมื่อใด,1 ปี นับแต่วันที่หน่วยงานของรัฐรู้ถึงการละเมิด,2 ปี นับแต่วันที่หน่วยงานของรัฐรู้ถึงการละเมิด,1 ปี นับแต่วันที่หน่วยงานของรัฐรู้ถึงการละเมิด และรู้ตัวเจ้าหน้าที่ผู้จะต้องชดใช้ค่าสินไหมทดแทน,2 ปี นับแต่วันที่หน่วยงานของรัฐรู้ถึงการละเมิด และรู้ตัวเจ้าหน้าที่ผู้จะต้องชดใช้ค่าสินไหมทดแทน,4
46,ในกรณีผู้เสียหายฟ้องผิดตัว เช่น เจ้าหน้าที่กระทำละเมิดเป็นการส่วนตัวแต่ผู้เสียหายฟ้องหน่วยงานของรัฐให้รับผิดชดใช้ค่าสินไหมทดแทนเป็นเหตุให้ศาลมีคำพิพากษายกฟ้องเพราะเหตุฟ้องผิดตัวเช่นนี้ ผู้เสียหายจะฟ้องใหม่ได้ภายในระยะเวลาเท่าใด,30 วัน ,60 วัน,3 เดือน นับแต่คำพิพากษาถึงที่สุด,6 เดือน นับแต่คำพิพากษาถึงที่สุด,4
47,ในกรณีผู้เสียหายเห็นว่าหน่วยงานของรัฐต้องรับผิดในความเสียหายที่เกิดขึ้นและยื่นคำขอต่อหน่วยงานของรัฐให้พิจารณาชดใช้ค่าสินไหมทดแทน หน่วยงานของรัฐจะต้องพิจารณาคำขอให้แล้วเสร็จภายในระยะเวลากี่วัน,60 วัน,90 วัน,120 วัน,180 วัน,4
